year,round_num,round_label,date,home,home_score,away,away_score,venue,url,home_win,score_diff,total_points,round_order,is_finals,margin,margin_category
2024,12,Round 12,2024-05-25,Raiders,16,Roosters,44,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-12/raiders-v-roosters/,0,-28,60,12,0,28,Blowout (25+)
2024,12,Round 12,2024-05-25,Sharks,0,Panthers,42,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-12/sharks-v-panthers/,0,-42,42,12,0,42,Blowout (25+)
2024,12,Round 12,2024-05-25,Rabbitohs,42,Eels,26,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-12/rabbitohs-v-eels/,1,16,68,12,0,16,Comfortable (13-24)
2024,12,Round 12,2024-05-26,Broncos,34,Titans,36,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-12/broncos-v-titans/,0,-2,70,12,0,2,Close (1-6)
2024,12,Round 12,2024-05-26,Warriors,24,Dolphins,20,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-12/warriors-v-dolphins/,1,4,44,12,0,4,Close (1-6)
2024,13,Round 13,2024-05-30,Eels,34,Sharks,22,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-13/eels-v-sharks/,1,12,56,13,0,12,Competitive (7-12)
2024,13,Round 13,2024-05-31,Knights,2,Bulldogs,32,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-13/knights-v-bulldogs/,0,-30,34,13,0,30,Blowout (25+)
2024,13,Round 13,2024-06-01,Panthers,10,Dragons,22,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-13/panthers-v-dragons/,0,-12,32,13,0,12,Competitive (7-12)
2024,13,Round 13,2024-06-01,Dolphins,25,Raiders,26,Kayo Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-13/dolphins-v-raiders/,0,-1,51,13,0,1,Close (1-6)
2024,13,Round 13,2024-06-02,Roosters,16,Cowboys,18,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-13/roosters-v-cowboys/,0,-2,34,13,0,2,Close (1-6)
2024,14,Round 14,2024-06-07,Dragons,56,Wests Tigers,14,WIN Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/dragons-v-wests-tigers/,1,42,70,14,0,42,Blowout (25+)
2024,14,Round 14,2024-06-08,Titans,12,Rabbitohs,46,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/titans-v-rabbitohs/,0,-34,58,14,0,34,Blowout (25+)
2024,14,Round 14,2024-06-08,Cowboys,12,Warriors,42,Queensland Country Bank Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/cowboys-v-warriors/,0,-30,54,14,0,30,Blowout (25+)
2024,14,Round 14,2024-06-08,Broncos,12,Sharks,22,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/broncos-v-sharks/,0,-10,34,14,0,10,Competitive (7-12)
2024,14,Round 14,2024-06-09,Storm,36,Knights,28,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2024/round-14/storm-v-knights/,1,8,64,14,0,8,Competitive (7-12)
2024,14,Round 14,2024-06-09,Panthers,32,Sea Eagles,22,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/panthers-v-sea-eagles/,1,10,54,14,0,10,Competitive (7-12)
2024,14,Round 14,2024-06-10,Bulldogs,22,Eels,18,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-14/bulldogs-v-eels/,1,4,40,14,0,4,Close (1-6)
2024,15,Round 15,2024-06-13,Sharks,28,Dolphins,30,PointsBet Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/sharks-v-dolphins/,0,-2,58,15,0,2,Close (1-6)
2024,15,Round 15,2024-06-14,Raiders,16,Cowboys,34,GIO Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/raiders-v-cowboys/,0,-18,50,15,0,18,Comfortable (13-24)
2024,15,Round 15,2024-06-14,Rabbitohs,22,Broncos,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/rabbitohs-v-broncos/,1,10,34,15,0,10,Competitive (7-12)
2024,15,Round 15,2024-06-15,Wests Tigers,18,Titans,10,Leichhardt Oval,https://www.nrl.com/draw/nrl-premiership/2024/round-15/wests-tigers-v-titans/,1,8,28,15,0,8,Competitive (7-12)
2024,15,Round 15,2024-06-15,Warriors,24,Storm,38,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/warriors-v-storm/,0,-14,62,15,0,14,Comfortable (13-24)
2024,15,Round 15,2024-06-15,Eels,18,Roosters,28,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/eels-v-roosters/,0,-10,46,15,0,10,Competitive (7-12)
2024,15,Round 15,2024-06-16,Sea Eagles,30,Dragons,14,4 Pines Park,https://www.nrl.com/draw/nrl-premiership/2024/round-15/sea-eagles-v-dragons/,1,16,44,15,0,16,Comfortable (13-24)
2024,15,Round 15,2024-06-16,Knights,18,Panthers,26,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-15/knights-v-panthers/,0,-8,44,15,0,8,Competitive (7-12)
2024,16,Round 16,2024-06-21,Dolphins,24,Storm,30,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-16/dolphins-v-storm/,0,-6,54,16,0,6,Close (1-6)
2024,16,Round 16,2024-06-22,Titans,66,Warriors,6,Cbus Super Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-16/titans-v-warriors/,1,60,72,16,0,60,Blowout (25+)
2024,16,Round 16,2024-06-22,Roosters,26,Bulldogs,8,Industree Group Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-16/roosters-v-bulldogs/,1,18,34,16,0,18,Comfortable (13-24)
2024,16,Round 16,2024-06-22,Rabbitohs,14,Sea Eagles,0,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-16/rabbitohs-v-sea-eagles/,1,14,14,16,0,14,Comfortable (13-24)
2024,16,Round 16,2024-06-23,Wests Tigers,48,Raiders,24,Campbelltown Sports Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-16/wests-tigers-v-raiders/,1,24,72,16,0,24,Comfortable (13-24)
2024,17,Round 17,2024-06-28,Bulldogs,15,Sharks,14,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/bulldogs-v-sharks/,1,1,29,17,0,1,Close (1-6)
2024,17,Round 17,2024-06-29,Warriors,32,Broncos,16,Go Media Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/warriors-v-broncos/,1,16,48,17,0,16,Comfortable (13-24)
2024,17,Round 17,2024-06-29,Knights,34,Eels,26,McDonald Jones Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/knights-v-eels/,1,8,60,17,0,8,Competitive (7-12)
2024,17,Round 17,2024-06-29,Storm,16,Raiders,6,AAMI Park,https://www.nrl.com/draw/nrl-premiership/2024/round-17/storm-v-raiders/,1,10,22,17,0,10,Competitive (7-12)
2024,17,Round 17,2024-06-30,Dragons,26,Dolphins,6,Netstrata Jubilee Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/dragons-v-dolphins/,1,20,32,17,0,20,Comfortable (13-24)
2024,17,Round 17,2024-06-30,Panthers,6,Cowboys,16,BlueBet Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/panthers-v-cowboys/,0,-10,22,17,0,10,Competitive (7-12)
2024,17,Round 17,2024-06-30,Roosters,40,Wests Tigers,6,Allianz Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-17/roosters-v-wests-tigers/,1,34,46,17,0,34,Blowout (25+)
2024,18,Round 18,2024-07-04,Eels,16,Rabbitohs,32,CommBank Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-18/eels-v-rabbitohs/,0,-16,48,18,0,16,Comfortable (13-24)
2024,18,Round 18,2024-07-05,Sharks,16,Titans,20,C.ex Coffs International Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-18/sharks-v-titans/,0,-4,36,18,0,4,Close (1-6)
2024,18,Round 18,2024-07-05,Broncos,6,Panthers,14,Suncorp Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-18/broncos-v-panthers/,0,-8,20,18,0,8,Competitive (7-12)
2024,18,Round 18,2024-07-06,Bulldogs,13,Warriors,12,Accor Stadium,https://www.nrl.com/draw/nrl-premiership/2024/round-18/bulldogs-v-warriors/,1,1,25,18,0,1,Close (1-6)
